areaFIPS,areaname,areaname2,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled,atleast1immigparent_pct,allnativebornparents_pct,lowincome_pct,notlowincome_pct,notenrolled_pct,enrolled_pct
41060,St. Cloud, MN,8000,0,7000,3000,5000,4000,4000,0,0.908508122,0.362214983,0.637785017,0.474971235,0.525028765
41100,St. George, UT,7000,0,7000,4000,3000,3000,4000,0,0.907117903,0.535012245,0.464987755,0.441065401,0.558934569
41140,St. Joseph, MO-KS,5000,0,4000,2000,2000,2000,2000,0,0.982535481,0.536122561,0.463877469,0.502900064,0.497099936
41180,St. Louis, MO-IL,108000,10000,97000,42000,63000,39000,69000,0.092647135,0.907352865,0.401587009,0.598412991,0.356756866,0.643243134
41220,St. Marys, GA,2000,0,2000,1000,1000,0,1000,0,0.865768492,0.569607139,0.430392832,0,0.633567333
41420,Salem, OR,17000,5000,12000,9000,7000,9000,8000,0.288116813,0.711883187,0.567564845,0.432435185,0.524062693,0.475937307
41460,Salina, KS,2000,0,2000,1000,1000,1000,2000,0,0.938134074,0.504383385,0.495616615,0.366810828,0.633189201
41500,Salinas, CA,21000,12000,8000,11000,9000,10000,10000,0.601628363,0.398371637,0.541847348,0.458152682,0.495969266,0.504030704
41540,Salisbury, MD-DE,12000,3000,9000,6000,6000,6000,7000,0.256632149,0.743367851,0.50381124,0.49618879,0.459026903,0.540973067
41620,Salt Lake City, UT,56000,13000,42000,22000,33000,25000,31000,0.235311866,0.764688134,0.395037293,0.604962707,0.444702059,0.555297971
41660,San Angelo, TX,5000,0,4000,2000,2000,2000,3000,0,0.83695817,0.498178005,0.501821995,0.430278599,0.569721401
41700,San Antonio-New Braunfels, TX,99000,21000,75000,51000,46000,42000,56000,0.221534848,0.778465152,0.529710054,0.470289916,0.429263949,0.570736051
41740,San Diego-Carlsbad, CA,125000,54000,69000,51000,72000,46000,79000,0.445295751,0.554704249,0.413880467,0.586119533,0.370271206,0.629728794
41760,Sandpoint, ID,1000,0,1000,1000,1000,1000,1000,0,0.961679697,0.587251782,0.412748247,0.512328744,0.487671256
41780,Sandusky, OH,3000,0,2000,0,1000,0,2000,0,0.958537638,0,0.49537307,0,0.664185405
41820,Sanford, NC,2000,0,1000,1000,1000,1000,1000,0,0.653839946,0.524029374,0.475970596,0.48712945,0.51287055
41860,San Francisco-Oakland-Hayward, CA,159000,81000,75000,48000,110000,46000,113000,0.523818672,0.476181328,0.304156601,0.695843399,0.290872395,0.709127605
41940,San Jose-Sunnyvale-Santa Clara, CA,78000,50000,27000,21000,56000,25000,53000,0.653547645,0.346452326,0.272862971,0.727137029,0.316591889,0.683408141
42020,San Luis Obispo-Paso Robles-Arroyo Grande, CA,9000,0,6000,4000,5000,3000,6000,0,0.691316545,0.473477602,0.526522398,0.356762171,0.643237829
42100,Santa Cruz-Watsonville, CA,10000,4000,5000,4000,5000,4000,6000,0.436246634,0.563753366,0.441493332,0.558506668,0.370455742,0.629544258
42140,Santa Fe, NM,5000,0,3000,2000,2000,2000,3000,0,0.676850617,0.521927774,0.478072226,0.412263304,0.587736726
42200,Santa Maria-Santa Barbara, CA,17000,8000,8000,8000,9000,7000,10000,0.486237407,0.513762593,0.481593251,0.518406749,0.423921466,0.576078534
42220,Santa Rosa, CA,17000,6000,11000,6000,11000,6000,11000,0.379260182,0.620739818,0.366990745,0.633009255,0.345581859,0.654418111
42300,Sault Ste. Marie, MI,1000,0,1000,1000,1000,1000,1000,0,0.966393411,0.531589746,0.468410224,0.439172596,0.560827374
42340,Savannah, GA,15000,2000,12000,8000,6000,6000,9000,0.162488282,0.837511718,0.563126147,0.436873853,0.411949247,0.588050723
42380,Sayre, PA,2000,0,2000,1000,1000,1000,1000,0,0.990975738,0.455689132,0.544310868,0.466537595,0.533462405
42420,Scottsbluff, NE,1000,0,1000,0,1000,1000,1000,0,0.925261557,0,0.529526591,0.390647829,0.609352171
42540,Scranton--Wilkes-Barre--Hazleton, PA,18000,0,16000,8000,9000,8000,10000,0,0.894409895,0.472970963,0.527029037,0.453831315,0.546168685
42620,Searcy, AR,3000,0,3000,2000,0,1000,1000,0,0.982661903,0.629211068,0,0.507149756,0.492850244
42660,Seattle-Tacoma-Bellevue, WA,142000,46000,93000,45000,95000,64000,78000,0.330550373,0.669449627,0.32114166,0.67885834,0.452957481,0.547042489
42700,Sebring, FL,4000,1000,2000,3000,1000,2000,2000,0.362437963,0.637562037,0.724757195,0.275242776,0.5374192,0.4625808
42740,Sedalia, MO,2000,0,2000,1000,1000,1000,1000,0,0.910259068,0.525475919,0.474524081,0.473629981,0.526370049
42780,Selinsgrove, PA,1000,0,1000,1000,1000,1000,1000,0,0.960547805,0.562992036,0.437007964,0.601989746,0.398010254
42820,Selma, AL,2000,0,2000,1000,0,1000,1000,0,0.985090673,0.779710412,0,0.507274151,0.492725849
42860,Seneca, SC,3000,0,3000,2000,1000,1000,1000,0,0.912227392,0.552280247,0.447719753,0.498240113,0.501759887
42900,Seneca Falls, NY,1000,0,1000,500,1000,500,1000,0,0.942677855,0.452917755,0.547082245,0.379650623,0.620349407
42980,Seymour, IN,2000,0,1000,0,1000,0,1000,0,0.817314446,0,0.568335354,0,0.584224105
43020,Shawano, WI,2000,0,1000,1000,1000,1000,1000,0,0.94631964,0.444924712,0.555075288,0.371771365,0.628228664
43060,Shawnee, OK,3000,0,3000,1000,1000,1000,2000,0,0.937933385,0.495360792,0.504639208,0.417070895,0.582929134
43140,Shelby, NC,4000,0,3000,2000,1000,2000,2000,0,0.925587356,0.620614469,0.379385531,0.499596566,0.500403404
43180,Shelbyville, TN,2000,0,2000,1000,1000,1000,1000,0,0.878408253,0.617935777,0.382064253,0.506085932,0.493914068
43220,Shelton, WA,2000,0,2000,1000,1000,0,1000,0,0.847639501,0.568420947,0.431579053,0,0.567173541
43260,Sheridan, WY,1000,0,1000,0,1000,1000,1000,0,0.874256551,0,0.626013339,0.475930959,0.524069071
43300,Sherman-Denison, TX,5000,0,4000,2000,2000,2000,3000,0,0.839560509,0.520915091,0.479084909,0.432756245,0.567243755
43320,Show Low, AZ,5000,0,5000,4000,1000,2000,3000,0,0.962583423,0.737729669,0.262270302,0.452118605,0.547881365
43340,Shreveport-Bossier City, LA,19000,0,17000,10000,9000,8000,11000,0,0.911708057,0.53632462,0.46367541,0.400025904,0.599974096
43380,Sidney, OH,2000,0,2000,1000,1000,1000,1000,0,0.984281719,0.423023283,0.576976717,0.524750531,0.475249469
43420,Sierra Vista-Douglas, AZ,5000,2000,4000,3000,2000,3000,3000,0.328576803,0.671423197,0.634473205,0.365526766,0.495720387,0.504279613
43460,Sikeston, MO,1000,0,1000,1000,1000,1000,1000,0,0.976569533,0.574689865,0.425310165,0.466719836,0.533280134
43580,Sioux City, IA-NE-SD,8000,0,6000,4000,4000,3000,4000,0,0.799711704,0.517785788,0.482214183,0.414665818,0.585334182
43620,Sioux Falls, SD,11000,0,9000,4000,7000,5000,6000,0,0.853159249,0.342916965,0.657083035,0.453879297,0.546120703
43660,Snyder, TX,1000,0,1000,500,500,500,500,0,0.866456687,0.588462114,0.411537856,0.427161217,0.572838783
43740,Somerset, PA,2000,0,2000,1000,1000,1000,1000,0,0.985496581,0.529737353,0.470262647,0.506041527,0.493958473
43760,Sonora, CA,1000,0,1000,0,1000,0,1000,0,0.839206576,0,0.573798001,0,0.628385484
43780,South Bend-Mishawaka, IN-MI,12000,2000,10000,7000,5000,6000,6000,0.133006811,0.866993189,0.572274208,0.427725762,0.481011003,0.518988967
43900,Spartanburg, SC,12000,0,10000,7000,5000,6000,7000,0,0.839945197,0.602531195,0.397468805,0.457602531,0.542397499
43940,Spearfish, SD,1000,0,1000,1000,1000,1000,1000,0,0.985502899,0.461119413,0.538880587,0.4612284,0.538771629
43980,Spencer, IA,1000,0,1000,500,500,500,500,0,0.851045728,0.476872146,0.523127854,0.389029115,0.610970855
44020,Spirit Lake, IA,1000,0,1000,500,500,500,500,0,0.851045728,0.476872146,0.523127854,0.389029115,0.610970855
44060,Spokane-Spokane Valley, WA,21000,2000,18000,10000,11000,10000,11000,0.101242721,0.898757279,0.474152982,0.525847018,0.483507305,0.516492724
44100,Springfield, IL,7000,0,7000,3000,4000,2000,5000,0,0.957450211,0.41709578,0.58290422,0.33444795,0.66555202
44140,Springfield, MA,21000,3000,18000,10000,11000,8000,14000,0.141174555,0.858825445,0.481159091,0.518840909,0.364843309,0.635156691
44180,Springfield, MO,17000,0,16000,9000,8000,9000,9000,0,0.934297025,0.546363354,0.453636646,0.494267613,0.505732417
44220,Springfield, OH,5000,0,5000,3000,2000,2000,2000,0,0.975913882,0.637639523,0.362360448,0.499872714,0.500127316
44260,Starkville, MS,2000,0,2000,1000,1000,1000,1000,0,0.975334466,0.687691867,0.312308133,0.348998308,0.651001692
44300,State College, PA,4000,0,3000,0,3000,0,2000,0,0.828250408,0,0.699595153,0,0.61556983
44340,Statesboro, GA,3000,0,3000,1000,1000,1000,2000,0,0.932597399,0.55051887,0.449481159,0.421799302,0.578200698
44420,Staunton-Waynesboro, VA,4000,0,4000,2000,2000,2000,2000,0,0.954972148,0.557238102,0.442761898,0.451399088,0.548600912
44500,Stephenville, TX,2000,0,1000,1000,1000,1000,1000,0,0.822695494,0.509735167,0.490264833,0.514998496,0.485001504
44540,Sterling, CO,1000,0,1000,500,500,500,1000,0,0.866501451,0.553278744,0.446721256,0.402944416,0.597055554
44580,Sterling, IL,2000,0,2000,1000,1000,1000,1000,0,0.944157422,0.419360816,0.580639184,0.37652269,0.62347734
44620,Stevens Point, WI,2000,0,2000,1000,1000,1000,1000,0,0.92972964,0.402133942,0.597866058,0.418850034,0.581149936
44660,Stillwater, OK,3000,0,3000,2000,1000,1000,2000,0,0.96380347,0.645859957,0.354140043,0.480427235,0.519572735
44700,Stockton-Lodi, CA,35000,16000,18000,19000,15000,15000,20000,0.480398297,0.519601703,0.551215947,0.448784053,0.425718755,0.574281216
44740,Storm Lake, IA,1000,0,1000,500,500,500,1000,0,0.791526675,0.529120505,0.470879495,0.383967638,0.616032362
44780,Sturgis, MI,3000,0,2000,2000,1000,1000,1000,0,0.898396909,0.665661216,0.334338814,0.504984736,0.495015264
44860,Sulphur Springs, TX,1000,0,1000,1000,1000,1000,1000,0,0.771463335,0.645625174,0.354374826,0.459655881,0.540344119
44900,Summerville, GA,1000,0,1000,500,500,500,1000,0,0.959373057,0.483217716,0.516782284,0.383976281,0.616023719
44920,Summit Park, UT,2000,0,2000,1000,1000,1000,1000,0,0.891266406,0.479505301,0.520494699,0.47244662,0.52755338
44940,Sumter, SC,4000,0,4000,3000,1000,2000,3000,0,0.914686024,0.681433022,0.318566978,0.348162413,0.651837587
44980,Sunbury, PA,3000,0,3000,2000,2000,2000,2000,0,0.972953022,0.516842127,0.483157903,0.458058208,0.541941762
45000,Susanville, CA,1000,0,1000,1000,500,500,1000,0,0.879276276,0.545825005,0.454175025,0.421724588,0.578275442
45020,Sweetwater, TX,1000,0,500,500,500,500,500,0,0.866456687,0.588462114,0.411537856,0.427161217,0.572838783
45060,Syracuse, NY,23000,3000,20000,10000,12000,9000,14000,0.114549696,0.885450304,0.465263963,0.534736037,0.401075751,0.598924279
45140,Tahlequah, OK,2000,0,2000,1000,0,0,1000,0,0.925245225,0.708052099,0,0,0.66782546
45180,Talladega-Sylacauga, AL,3000,0,3000,2000,1000,2000,2000,0,0.963754892,0.633937657,0.366062343,0.526693523,0.473306477
45220,Tallahassee, FL,12000,0,11000,6000,6000,4000,8000,0,0.888064444,0.502301812,0.497698188,0.30932191,0.69067812
45300,Tampa-St. Petersburg-Clearwater, FL,99000,21000,76000,48000,49000,39000,59000,0.21626085,0.78373915,0.497778654,0.502221346,0.400253356,0.599746644
45340,Taos, NM,1000,0,1000,1000,500,0,1000,0,0.873259366,0.593430996,0.406569034,0,0.563714266
45380,Taylorville, IL,1000,0,1000,500,1000,500,1000,0,0.989685535,0.414294899,0.585705101,0.424768507,0.575231493
45460,Terre Haute, IN,7000,0,6000,4000,3000,3000,3000,0,0.968000889,0.565936804,0.434063166,0.489897966,0.510102034
45500,Texarkana, TX-AR,5000,0,5000,3000,2000,2000,3000,0,0.931865692,0.574812889,0.425187081,0.415180057,0.584819913
45520,The Dalles, OR,1000,0,1000,1000,500,500,1000,0,0.726404369,0.558144808,0.441855192,0.426038176,0.573961854
45540,The Villages, FL,2000,0,2000,1000,1000,1000,1000,0,0.904821157,0.506806135,0.493193865,0.446567923,0.553432107
45580,Thomaston, GA,1000,0,1000,1000,500,500,1000,0,0.955680072,0.618128061,0.381871969,0.317938715,0.682061315
45620,Thomasville, GA,2000,0,2000,1000,1000,0,1000,0,0.872220337,0.586561561,0.413438469,0,0.661916554
45660,Tiffin, OH,2000,0,2000,1000,1000,1000,1000,0,0.97389549,0.548671603,0.451328397,0.414140999,0.585859001
45700,Tifton, GA,2000,0,2000,1000,1000,1000,1000,0,0.924808502,0.651396215,0.348603785,0.428793579,0.57120645
45740,Toccoa, GA,1000,0,1000,1000,500,500,1000,0,0.84778893,0.662244797,0.337755233,0.383883357,0.616116643
45780,Toledo, OH,25000,0,23000,12000,12000,10000,14000,0,0.931862473,0.501419246,0.498580754,0.416054457,0.583945513
45820,Topeka, KS,10000,0,9000,5000,5000,4000,6000,0,0.895680726,0.494530618,0.505469382,0.369753391,0.630246639
45860,Torrington, CT,5000,0,5000,0,4000,0,4000,0,0.84126693,0,0.738077641,0,0.743795633
45900,Traverse City, MI,4000,0,4000,2000,2000,2000,3000,0,0.951633215,0.49537003,0.50462997,0.380003124,0.619996905
45940,Trenton, NJ,13000,5000,8000,5000,8000,3000,10000,0.385288835,0.614711165,0.369332731,0.630667269,0.240586489,0.759413481
45980,Troy, AL,1000,0,1000,1000,1000,1000,1000,0,0.97007519,0.588973165,0.411026835,0.452727437,0.547272563
46060,Tucson, AZ,37000,8000,28000,20000,16000,18000,19000,0.23189652,0.76810348,0.547214627,0.452785373,0.479480296,0.520519733
46100,Tullahoma-Manchester, TN,4000,0,3000,2000,2000,2000,2000,0,0.927346945,0.547911048,0.452088952,0.475239456,0.524760544
46140,Tulsa, OK,41000,6000,34000,20000,20000,16000,25000,0.145810306,0.854189694,0.509271741,0.490728229,0.384135813,0.615864158
46180,Tupelo, MS,6000,0,6000,4000,2000,3000,3000,0,0.936297178,0.604490042,0.395509928,0.430783749,0.569216251
46220,Tuscaloosa, AL,8000,0,8000,4000,4000,4000,4000,0,0.915640235,0.519297719,0.480702281,0.517642915,0.482357085
46300,Twin Falls, ID,5000,1000,4000,3000,2000,2000,2000,0.257908642,0.742091358,0.598865449,0.401134551,0.527448833,0.472551167
46340,Tyler, TX,9000,0,7000,5000,4000,5000,4000,0,0.766050041,0.597258806,0.402741224,0.52644515,0.47355485
46380,Ukiah, CA,3000,0,2000,2000,0,0,2000,0,0.737668157,0.61016953,0,0,0.595866144
46460,Union City, TN-KY,1000,0,1000,1000,1000,1000,1000,0,0.943175435,0.591396987,0.408603013,0.460493326,0.539506674
46500,Urbana, OH,2000,0,2000,1000,1000,1000,1000,0,0.993410945,0.462773383,0.537226617,0.527145386,0.472854614
46520,Urban Honolulu, HI,37000,10000,26000,11000,26000,15000,22000,0.285579681,0.714420319,0.300626397,0.699373603,0.398998827,0.601001143
46540,Utica-Rome, NY,10000,0,9000,5000,5000,4000,6000,0,0.903643131,0.529564083,0.470435917,0.397405416,0.602594614
46620,Uvalde, TX,1000,500,1000,1000,500,1000,1000,0.322780192,0.677219808,0.655010819,0.344989181,0.450973332,0.549026668
46660,Valdosta, GA,6000,0,6000,4000,2000,2000,4000,0,0.922075212,0.656969607,0.343030393,0.367388099,0.632611871
46700,Vallejo-Fairfield, CA,17000,6000,11000,7000,9000,7000,10000,0.371639013,0.628360987,0.431233466,0.568766534,0.418125898,0.581874132
46740,Valley, AL,1000,0,1000,1000,1000,1000,1000,0,0.910303056,0.616706133,0.383293837,0.521194577,0.478805423
46780,Van Wert, OH,1000,0,1000,500,1000,500,1000,0,0.973739684,0.407397747,0.592602253,0.380322844,0.619677186
46820,Vermillion, SD,1000,0,1000,0,500,500,500,0,0.932762861,0,0.731069088,0.509865463,0.490134537
46860,Vernal, UT,2000,0,2000,1000,1000,1000,1000,0,0.901522934,0.458181143,0.541818857,0.530508339,0.469491661
46900,Vernon, TX,500,0,500,500,500,500,500,0,0.890474081,0.534466386,0.465533584,0.477441788,0.522558212
46980,Vicksburg, MS,2000,0,2000,1000,1000,1000,2000,0,0.990585804,0.602433026,0.397566974,0.298451781,0.701548219
47020,Victoria, TX,5000,1000,4000,3000,2000,2000,3000,0.146991789,0.853008211,0.574848473,0.425151527,0.472185969,0.527814031
47080,Vidalia, GA,1000,0,1000,1000,1000,1000,1000,0,0.89678365,0.643465638,0.356534332,0.469441473,0.530558527
47180,Vincennes, IN,1000,0,1000,1000,1000,1000,1000,0,0.949284792,0.37697649,0.62302351,0.464978963,0.535021067
47220,Vineland-Bridgeton, NJ,6000,0,4000,3000,2000,2000,4000,0,0.775815666,0.577074766,0.422925264,0.29337883,0.70662117
47260,Virginia Beach-Norfolk-Newport News, VA-NC,66000,7000,58000,31000,35000,26000,40000,0.106212735,0.893787265,0.466433287,0.533566713,0.391882807,0.608117223
47300,Visalia-Porterville, CA,26000,12000,14000,18000,7000,12000,14000,0.480294287,0.519705713,0.713450074,0.286549926,0.466146648,0.533853352
47340,Wabash, IN,1000,0,1000,1000,500,1000,1000,0,0.96922034,0.558950424,0.441049606,0.461105019,0.538895011
47380,Waco, TX,12000,3000,9000,6000,5000,5000,6000,0.236697137,0.763302863,0.540668368,0.459331602,0.472949624,0.527050376
47420,Wahpeton, ND-MN,1000,0,1000,500,500,500,500,0,0.977924168,0.417823017,0.582176983,0.521571219,0.478428781
47460,Walla Walla, WA,3000,1000,2000,1000,1000,1000,1000,0.304672718,0.695327282,0.483911097,0.516088903,0.484871298,0.515128732
47540,Wapakoneta, OH,2000,0,2000,1000,1000,1000,1000,0,0.973739684,0.407397747,0.592602253,0.380322844,0.619677186
47580,Warner Robins, GA,8000,0,7000,4000,4000,3000,5000,0,0.881996453,0.535971284,0.464028686,0.405526221,0.594473779
47620,Warren, PA,1000,0,1000,1000,1000,1000,1000,0,0.975271285,0.567314982,0.432685018,0.444827586,0.555172443
47660,Warrensburg, MO,2000,0,2000,1000,1000,1000,1000,0,0.943832994,0.469458401,0.530541599,0.362954855,0.637045145
47700,Warsaw, IN,3000,0,3000,2000,2000,2000,1000,0,0.86046958,0.504787445,0.495212555,0.549592257,0.450407743
47780,Washington, IN,1000,0,1000,1000,1000,1000,1000,0,0.96045512,0.539947748,0.460052222,0.536525786,0.463474214
47820,Washington, NC,2000,0,1000,1000,1000,1000,1000,0,0.916143358,0.570392847,0.429607123,0.412135214,0.587864757
47900,Washington-Arlington-Alexandria, DC-VA-MD-WV,241000,96000,141000,66000,172000,86000,155000,0.408087552,0.591912448,0.277540803,0.722459197,0.355859846,0.644140124
47940,Waterloo-Cedar Falls, IA,7000,0,6000,3000,4000,2000,5000,0,0.89760977,0.430729687,0.569270313,0.338219941,0.661780059
47980,Watertown, SD,1000,0,1000,500,1000,500,1000,0,0.97476995,0.377918899,0.622081101,0.479986668,0.520013332
48020,Watertown-Fort Atkinson, WI,3000,0,3000,0,2000,1000,2000,0,0.903646052,0,0.612292647,0.370714456,0.629285574
48060,Watertown-Fort Drum, NY,6000,0,5000,3000,2000,3000,3000,0,0.87754494,0.545538187,0.454461813,0.471535206,0.528464794
48100,Wauchula, FL,1000,0,1000,1000,0,1000,500,0,0.643227756,0.719673157,0,0.550503612,0.449496388
48140,Wausau, WI,6000,0,5000,3000,3000,3000,3000,0,0.855849326,0.46132946,0.53867054,0.466642767,0.533357263
48180,Waycross, GA,2000,0,2000,2000,1000,1000,1000,0,0.880528331,0.681833863,0.318166167,0.41410622,0.58589375
48260,Weirton-Steubenville, WV-OH,4000,0,4000,2000,2000,1000,2000,0,0.991269886,0.47481221,0.52518779,0.380855143,0.619144857
48300,Wenatchee, WA,5000,0,3000,3000,2000,3000,2000,0,0.613117814,0.553330898,0.446669072,0.555395544,0.444604456
48460,West Plains, MO,1000,0,1000,1000,1000,1000,1000,0,0.980836987,0.578606844,0.421393126,0.471986413,0.528013587
48540,Wheeling, WV-OH,5000,0,4000,2000,2000,2000,3000,0,0.991242886,0.467594266,0.532405734,0.375869721,0.624130249
48620,Wichita, KS,30000,5000,24000,15000,14000,14000,16000,0.166142404,0.833857596,0.522184968,0.477815002,0.454854488,0.545145512
48660,Wichita Falls, TX,6000,0,5000,3000,3000,2000,4000,0,0.861736953,0.540133655,0.459866345,0.38822636,0.61177361
48700,Williamsport, PA,4000,0,4000,2000,2000,2000,2000,0,0.978102028,0.500857234,0.499142766,0.490801036,0.509198964
48780,Williston, ND,1000,0,1000,500,1000,500,1000,0,0.955851555,0.304757595,0.695242405,0.467978686,0.532021284
48820,Willmar, MN,2000,0,1000,1000,1000,1000,1000,0,0.852391601,0.334031641,0.665968359,0.437110364,0.562889636
48900,Wilmington, NC,9000,0,8000,4000,5000,4000,5000,0,0.840086877,0.468790531,0.531209469,0.419350326,0.580649674
48940,Wilmington, OH,2000,0,2000,1000,0,1000,1000,0,0.985292315,0.617230475,0,0.575488448,0.424511552
49020,Winchester, VA-WV,5000,0,4000,2000,3000,2000,3000,0,0.835943758,0.348349571,0.651650429,0.457046568,0.542953432
49080,Winnemucca, NV,1000,0,1000,500,500,500,500,0,0.812482834,0.440208435,0.559791565,0.445235491,0.554764509
49100,Winona, MN,2000,0,2000,1000,1000,1000,1000,0,0.953661025,0.308767498,0.691232502,0.42842716,0.57157284
49180,Winston-Salem, NC,24000,6000,18000,14000,10000,11000,13000,0.234753966,0.765246034,0.58521229,0.41478771,0.44842568,0.551574349
49220,Wisconsin Rapids-Marshfield, WI,2000,0,2000,1000,1000,1000,1000,0,0.92972964,0.402133942,0.597866058,0.418850034,0.581149936
49260,Woodward, OK,1000,0,1000,500,500,500,1000,0,0.729379416,0.534312725,0.465687275,0.394865751,0.605134249
49300,Wooster, OH,5000,0,5000,2000,2000,3000,3000,0,0.982991874,0.504858255,0.495141715,0.484437644,0.515562356
49340,Worcester, MA-CT,32000,7000,25000,10000,22000,11000,21000,0.230604291,0.769395709,0.322014272,0.677985728,0.345979959,0.654020071
49380,Worthington, MN,1000,0,1000,500,500,500,1000,0,0.812683761,0.483707607,0.516292393,0.324279159,0.675720811
49420,Yakima, WA,13000,6000,7000,8000,4000,7000,6000,0.446639359,0.553360641,0.66730237,0.33269766,0.549902737,0.450097263
49460,Yankton, SD,1000,0,1000,0,1000,1000,1000,0,0.932762861,0,0.731069088,0.509865463,0.490134537
49620,York-Hanover, PA,17000,0,16000,7000,10000,8000,9000,0,0.925366044,0.414328873,0.585671127,0.469006181,0.530993819
49660,Youngstown-Warren-Boardman, OH-PA,18000,0,18000,11000,7000,8000,10000,0,0.973160267,0.596426189,0.403573811,0.456498206,0.543501794
49700,Yuba City, CA,8000,3000,5000,4000,4000,3000,5000,0.332110763,0.667889237,0.506844103,0.493155897,0.403322518,0.596677482
49740,Yuma, AZ,9000,4000,5000,5000,4000,4000,5000,0.462556064,0.537443936,0.557721138,0.442278862,0.476222813,0.523777187
49780,Zanesville, OH,3000,0,3000,2000,1000,1000,2000,0,0.99037081,0.606041789,0.393958211,0.417584658,0.582415342
49820,Zapata, TX,1000,0,500,1000,0,0,1000,0,0.593698323,0.664839447,0,0,0.650801182
1,rest of Alabama,AL,39000,3000,35000,23000,15000,20000,19000,0.076403141,0.923596859,0.601607084,0.398392916,0.514377713,0.485622287
2,rest of Alaska,AK,9000,0,8000,4000,5000,4000,5000,0,0.934659064,0.470962644,0.529037356,0.420966744,0.579033256
4,rest of Arizona,AZ,10000,0,8000,6000,4000,5000,5000,0,0.887663424,0.630982935,0.369017065,0.457556695,0.542443275
5,rest of Arkansas,AR,21000,2000,19000,13000,8000,9000,13000,0.074777842,0.925222158,0.630138755,0.369861215,0.408029914,0.591970086
6,rest of California,CA,10000,2000,8000,5000,5000,4000,6000,0.176668763,0.823331237,0.471619785,0.528380215,0.400146067,0.599853933
8,rest of Colorado,CO,18000,3000,14000,9000,9000,7000,11000,0.192905486,0.807094514,0.496210396,0.503789604,0.372393876,0.627606153
9,rest of Connecticut,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
10,rest of Delaware,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
11,rest of District Of Columbia,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
12,rest of Florida,FL,28000,4000,23000,17000,11000,11000,18000,0.148703575,0.851296425,0.602365255,0.397634745,0.381572872,0.618427157
13,rest of Georgia,GA,31000,3000,27000,19000,11000,12000,19000,0.089233398,0.910766602,0.642942607,0.357057393,0.383269191,0.616730809
15,rest of Hawaii,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
16,rest of Idaho,ID,5000,500,5000,3000,2000,3000,3000,0.088283479,0.911716521,0.547043145,0.452956855,0.500609517,0.499390483
17,rest of Illinois,IL,26000,1000,24000,12000,13000,10000,17000,0.057835281,0.942164719,0.472483993,0.527516007,0.365809828,0.634190202
18,rest of Indiana,IN,28000,1000,26000,14000,13000,14000,14000,0.04799509,0.95200491,0.519595206,0.480404794,0.498813421,0.501186609
19,rest of Iowa,IA,34000,3000,31000,14000,20000,13000,22000,0.101972222,0.898027778,0.417386949,0.582613051,0.36449787,0.6355021
20,rest of Kansas,KS,24000,3000,21000,11000,13000,9000,15000,0.109004021,0.890995979,0.45208472,0.54791528,0.386875182,0.613124847
21,rest of Kentucky,KY,47000,2000,44000,26000,20000,23000,23000,0.036638856,0.963361144,0.573708951,0.426291049,0.496280223,0.503719807
22,rest of Louisiana,LA,15000,0,14000,9000,6000,6000,9000,0,0.970819414,0.587237239,0.412762791,0.39155215,0.60844785
23,rest of Maine,ME,20000,0,19000,9000,10000,9000,12000,0,0.957105875,0.463409841,0.536590159,0.424604297,0.575395703
24,rest of Maryland,MD,3000,0,2000,1000,1000,1000,1000,0,0.901842892,0.461518407,0.538481593,0.457511783,0.542488217
25,rest of Massachusetts,MA,1000,0,1000,0,500,0,500,0,0.858182788,0,0.78006804,0,0.777473927
26,rest of Michigan,MI,21000,1000,20000,11000,9000,9000,12000,0.030311346,0.969688654,0.55527401,0.44472602,0.428779781,0.571220219
27,rest of Minnesota,MN,22000,2000,20000,10000,12000,9000,13000,0.07660532,0.92339468,0.441321433,0.558678567,0.404125899,0.595874071
28,rest of Mississippi,MS,30000,1000,28000,20000,10000,11000,19000,0.041082263,0.958917737,0.657159805,0.342840225,0.367281228,0.632718801
29,rest of Missouri,MO,44000,2000,41000,24000,19000,20000,24000,0.049113572,0.950886428,0.54824996,0.45175007,0.4541381,0.5458619
30,rest of Montana,MT,21000,0,20000,10000,11000,10000,11000,0,0.967785418,0.482425809,0.517574191,0.484083593,0.515916407
31,rest of Nebraska,NE,13000,1000,11000,6000,7000,5000,8000,0.11258769,0.88741231,0.463664889,0.536335111,0.380654216,0.619345784
32,rest of Nevada,NV,1000,0,1000,1000,1000,1000,1000,0,0.812482834,0.440208435,0.559791565,0.445235491,0.554764509
33,rest of New Hampshire,NH,5000,0,5000,2000,3000,2000,3000,0,0.966028571,0.379569113,0.620430887,0.421257824,0.578742146
34,rest of New Jersey,NJ,3000,0,2000,0,2000,0,2000,0,0.867784321,0,0.600564897,0,0.699928284
35,rest of New Mexico,NM,9000,2000,7000,6000,3000,4000,5000,0.177479327,0.822520673,0.657487273,0.342512757,0.456087857,0.543912172
36,rest of New York,NY,17000,2000,15000,7000,9000,7000,10000,0.093076706,0.906923294,0.443460047,0.556539953,0.408132285,0.591867685
